"DSName","DSID","PhysicsShort","CoMEnergy","XSec","FiltEff","kFactor","Events","GenEvents","GenName","GenTune","PDF","Keywords","PhysComment","Release","Generator","Filters","JobOptions"
"mc15_13TeV.601188.PhPy8EG_AZNLO_Wminustaunu.evgen.EVNT.e8392","601188","PhPy8EG_AZNLO_Wminustaunu","13000.0","8335.599999999999","1.0","1.0","10000000","20000000","Powheg(v.2_r3781)+Pythia8(v.245p3.lhcb7)+EvtGen(v.1.7.0)","AZNLO CTEQ6L1","NULL","sm, w, tau, Alternative","POWHEG+Pythia8 W-taunu production, AZNLO","AthGeneration_21.6.83","","","<a href=""https://gitlab.cern.ch/atlas-physics/pmg/mcjoboptions/-/blob/master/601xxx/601188/mc.PhPy8EG_AZNLO_Wminustaunu.py"">link</a>"
"mc15_13TeV.601189.PhPy8EG_AZNLO_Zee.evgen.EVNT.e8392","601189","PhPy8EG_AZNLO_Zee","13000.0","1907.7","1.0","1.0","10000000","49950000","Powheg(v.2_r3781)+Pythia8(v.245p3.lhcb7)+EvtGen(v.1.7.0)+Photospp(v.3.61)","AZNLO CTEQ6L1","NULL","sm, z, electron, Alternative","POWHEG+Pythia8 Zee production, AZNLO","AthGeneration_21.6.83","","","<a href=""https://gitlab.cern.ch/atlas-physics/pmg/mcjoboptions/-/blob/master/601xxx/601189/mc.PhPy8EG_AZNLO_Zee.py"">link</a>"
"mc15_13TeV.601190.PhPy8EG_AZNLO_Zmumu.evgen.EVNT.e8392","601190","PhPy8EG_AZNLO_Zmumu","13000.0","1903.8","1.0","1.0","10000000","49920000","Powheg(v.2_r3781)+Pythia8(v.245p3.lhcb7)+EvtGen(v.1.7.0)+Photospp(v.3.61)","AZNLO CTEQ6L1","NULL","sm, z, muon, Alternative","POWHEG+Pythia8 Zmumu production, AZNLO","AthGeneration_21.6.83","","","<a href=""https://gitlab.cern.ch/atlas-physics/pmg/mcjoboptions/-/blob/master/601xxx/601190/mc.PhPy8EG_AZNLO_Zmumu.py"">link</a>"
"mc15_13TeV.601191.PhPy8EG_AZNLO_Ztautau.evgen.EVNT.e8392","601191","PhPy8EG_AZNLO_Ztautau","13000.0","1899.4","1.0","1.0","10000000","50000000","Powheg(v.2_r3781)+Pythia8(v.245p3.lhcb7)+EvtGen(v.1.7.0)","AZNLO CTEQ6L1","NULL","sm, z, tau, Alternative","POWHEG+Pythia8 Ztautau production, AZNLO","AthGeneration_21.6.83","","","<a href=""https://gitlab.cern.ch/atlas-physics/pmg/mcjoboptions/-/blob/master/601xxx/601191/mc.PhPy8EG_AZNLO_Ztautau.py"">link</a>"
"mc15_13TeV.601284.PhPy8EG_A14_ttbar_nospin_hdamp258p75_SingleLep.evgen.EVNT.e8448","601284","PhPy8EG_A14_ttbar_nospin_hdamp258p75_SingleLep","13000.0","846.35","0.4441636","1.0","10000000","92000000","Powheg(v.2_r3631)+Pythia8(v.306)+EvtGen(v.1.7.0)","A14 NNPDF23LO","NULL","sm, top, ttbar, lepton, Alternative","POWHEG+Pythia8 ttbar production with Powheg hdamp equal 1.5*top mass, A14 tune, no spin correlations and single lepton filter.","AthGeneration_21.6.92","","TTbarWToLeptonFilter","<a href=""https://gitlab.cern.ch/atlas-physics/pmg/mcjoboptions/-/blob/master/601xxx/601284/mc.PhPy8EG_A14_ttbar_nospin_hdamp258p75_SingleLep.py"">link</a>"
"mc15_13TeV.601403.PhPy8EG_A14_ttbar_nospin_hdamp258p75_dil.evgen.EVNT.e8448","601403","PhPy8EG_A14_ttbar_nospin_hdamp258p75_dil","13000.0","846.35","0.1108499","1.0","10000000","79990000","Powheg(v.2_r3631)+Pythia8(v.306)+EvtGen(v.1.7.0)","A14 NNPDF23LO","NULL","sm, top, ttbar, lepton, Alternative","POWHEG+Pythia8 ttbar production with Powheg hdamp equal 1.5*top mass, A14 tune, no spin correlations and dilepton filter.","AthGeneration_21.6.92","","TTbarWToLeptonFilter","<a href=""https://gitlab.cern.ch/atlas-physics/pmg/mcjoboptions/-/blob/master/601xxx/601403/mc.PhPy8EG_A14_ttbar_nospin_hdamp258p75_dil.py"">link</a>"
"mc15_13TeV.601488.PhPy8EG_A14_tchan_pThard2_lep_antitop.evgen.EVNT.e8435","601488","PhPy8EG_A14_tchan_pThard2_lep_antitop","13000.0","22.193","1.0","1.1744243680439779","7300000","19540000","Powheg+Pythia8(v.306)+EvtGen(v.1.7.0)","A14 NNPDF23LO","NULL","sm, top, lepton, Alternative","POWHEG+Pythia8+EvtGen single-top-quark t-channel (2->3) production (top),MadSpin, A14 tune, pTHard=2, ME NNPDF3.04f NLO, A14 NNPDF23 LO","AthGeneration_21.6.90","","","<a href=""https://gitlab.cern.ch/atlas-physics/pmg/mcjoboptions/-/blob/master/601xxx/601488/mc.PhPy8EG_A14_tchan_pThard2_lep_antitop.py"">link</a>"
"mc15_13TeV.601490.PhPy8EG_A14_tchan_pThard2_lep_top.evgen.EVNT.e8435","601490","PhPy8EG_A14_tchan_pThard2_lep_top","13000.0","37.019000000000005","1.0","1.1810789054269428","10000000","19540000","Powheg+Pythia8(v.306)+EvtGen(v.1.7.0)","A14 NNPDF23LO","NULL","sm, top, lepton, Alternative","POWHEG+Pythia8+EvtGen single-top-quark t-channel (2->3) production (top),MadSpin, A14 tune, pTHard=2, ME NNPDF3.04f NLO, A14 NNPDF23 LO","AthGeneration_21.6.90","","","<a href=""https://gitlab.cern.ch/atlas-physics/pmg/mcjoboptions/-/blob/master/601xxx/601490/mc.PhPy8EG_A14_tchan_pThard2_lep_top.py"">link</a>"
"mc15_13TeV.601492.PhPy8EG_A14_ttbar_pThard2_dil.evgen.EVNT.e8435","601492","PhPy8EG_A14_ttbar_pThard2_dil","13000.0","730.17","0.1053603","1.1420628072914527","10000000","311200000","Powheg+Pythia8(v.306)+EvtGen(v.1.7.0)","A14 NNPDF23LO","NULL","sm, top, ttbar, lepton, Alternative","POWHEG+Pythia8 ttbar production with Powheg hdamp equal 1.5*top mass, A14 tune, dilepton filter, pTHard=2, ME NNPDF30 NLO, A14 NNPDF23 LO from DSID 410450 LHE files with Shower Weights added","AthGeneration_21.6.90","","TTbarWToLeptonFilter","<a href=""https://gitlab.cern.ch/atlas-physics/pmg/mcjoboptions/-/blob/master/601xxx/601492/mc.PhPy8EG_A14_ttbar_pThard2_dil.py"">link</a>"
"mc15_13TeV.601492.PhPy8EG_A14_ttbar_pThard2_dil.evgen.EVNT.e8441","601492","PhPy8EG_A14_ttbar_pThard2_dil","13000.0","730.17","0.1053603","1.1420628072914527","10000000","310650000","Powheg+Pythia8(v.306)+EvtGen(v.1.7.0)","A14 NNPDF23LO","NULL","sm, top, ttbar, lepton, Alternative","POWHEG+Pythia8 ttbar production with Powheg hdamp equal 1.5*top mass, A14 tune, dilepton filter, pTHard=2, ME NNPDF30 NLO, A14 NNPDF23 LO from DSID 410450 LHE files with Shower Weights added","AthGeneration_21.6.91","","TTbarWToLeptonFilter","<a href=""https://gitlab.cern.ch/atlas-physics/pmg/mcjoboptions/-/blob/master/601xxx/601492/mc.PhPy8EG_A14_ttbar_pThard2_dil.py"">link</a>"
"mc15_13TeV.601496.PhPy8EG_A14_ttbar_pThard2_allhad.evgen.EVNT.e8435","601496","PhPy8EG_A14_ttbar_pThard2_allhad","13000.0","730.17","0.4562154","1.1420628072914527","10000000","176440000","Powheg+Pythia8(v.306)+EvtGen(v.1.7.0)","A14 NNPDF23LO","NULL","sm, top, ttbar, Alternative","POWHEG+Pythia8 ttbar production with Powheg hdamp equal 1.5*top mass, A14 tune, zero lepton filter, pTHard=2, ME NNPDF30 NLO, A14 NNPDF23 LO from DSID 410450 LHE files with Shower Weights added","AthGeneration_21.6.90","","TTbarWToLeptonFilter","<a href=""https://gitlab.cern.ch/atlas-physics/pmg/mcjoboptions/-/blob/master/601xxx/601496/mc.PhPy8EG_A14_ttbar_pThard2_allhad.py"">link</a>"
"mc15_13TeV.601498.PhPy8EG_A14_ttbar_pThard2_singlelep.evgen.EVNT.e8435","601498","PhPy8EG_A14_ttbar_pThard2_singlelep","13000.0","730.17","0.4384187","1.1420628072914527","10000000","290400000","Powheg+Pythia8(v.306)+EvtGen(v.1.7.0)","A14 NNPDF23LO","NULL","sm, top, ttbar, lepton, Alternative","POWHEG+Pythia8 ttbar production with Powheg hdamp equal 1.5*top mass, A14 tune, one lepton filter, pTHard=2, ME NNPDF30 NLO, A14 NNPDF23 LO from DSID 410450 LHE files with Shower Weights added","AthGeneration_21.6.90","","TTbarWToLeptonFilter","<a href=""https://gitlab.cern.ch/atlas-physics/pmg/mcjoboptions/-/blob/master/601xxx/601498/mc.PhPy8EG_A14_ttbar_pThard2_singlelep.py"">link</a>"
"mc15_13TeV.601625.PhPy8EG_tW_DS_dyn_hdamp517p5_dil_antitop.evgen.EVNT.e8482","601625","PhPy8EG_tW_DS_dyn_hdamp517p5_dil_antitop","13000.0","3.7832999999999997","1.0","1.1124348124653078","1180000","39090000","Powheg(v.2_r3992)+Pythia8(v.307p1)+EvtGen(v.1.7.0)","A14 NNPDF23LO","NULL","sm, top, singletop, wt, Alternative","POWHEG+Pythia8+EvtGen tW production (antitop), DS scheme, dynamic scales, dilepton, with Powheg hdamp equal 3*top mass, A14 tune, ME NNPDF30 NLO, A14 NNPDF23 LO","AthGeneration_21.6.98","","","<a href=""https://gitlab.cern.ch/atlas-physics/pmg/mcjoboptions/-/blob/master/601xxx/601625/mc.PhPy8EG_tW_DS_dyn_hdamp517p5_dil_antitop.py"">link</a>"
"mc15_13TeV.601626.PhPy8EG_tW_DS_dyn_hdamp517p5_incl_antitop.evgen.EVNT.e8482","601626","PhPy8EG_tW_DS_dyn_hdamp517p5_incl_antitop","13000.0","35.909000000000006","1.048818","1.1041800105823052","10000000","39060000","Powheg(v.2_r3992)+Pythia8(v.307p1)+EvtGen(v.1.7.0)","A14 NNPDF23LO","NULL","sm, top, singletop, wt, Alternative","POWHEG+Pythia8+EvtGen tW production (antitop), DS scheme, dynamic scales, dilepton, with Powheg hdamp equal 3*top mass, A14 tune, ME NNPDF30 NLO, A14 NNPDF23 LO","AthGeneration_21.6.98","","","<a href=""https://gitlab.cern.ch/atlas-physics/pmg/mcjoboptions/-/blob/master/601xxx/601626/mc.PhPy8EG_tW_DS_dyn_hdamp517p5_incl_antitop.py"">link</a>"
"mc15_13TeV.601629.PhPy8EG_tW_DS_dyn_hdamp517p5_dil_top.evgen.EVNT.e8482","601629","PhPy8EG_tW_DS_dyn_hdamp517p5_dil_top","13000.0","3.7042","1.0","1.136189899573457","1180000","39090000","Powheg(v.2_r3992)+Pythia8(v.307p1)+EvtGen(v.1.7.0)","A14 NNPDF23LO","NULL","sm, top, singletop, wt, Alternative","POWHEG+Pythia8+EvtGen tW production (top), DS scheme, dynamic scales, dilepton, with Powheg hdamp equal 3*top mass, A14 tune, ME NNPDF30 NLO, A14 NNPDF23 LO","AthGeneration_21.6.98","","","<a href=""https://gitlab.cern.ch/atlas-physics/pmg/mcjoboptions/-/blob/master/601xxx/601629/mc.PhPy8EG_tW_DS_dyn_hdamp517p5_dil_top.py"">link</a>"
"mc15_13TeV.601630.PhPy8EG_tW_DS_dyn_hdamp517p5_incl_top.evgen.EVNT.e8482","601630","PhPy8EG_tW_DS_dyn_hdamp517p5_incl_top","13000.0","35.157000000000004","1.050289","1.1277981625280882","10000000","39080000","Powheg(v.2_r3992)+Pythia8(v.307p1)+EvtGen(v.1.7.0)","A14 NNPDF23LO","NULL","sm, top, singletop, wt, Alternative","POWHEG+Pythia8+EvtGen tW production (top), DS scheme, dynamic scales, dilepton, with Powheg hdamp equal 3*top mass, A14 tune, ME NNPDF30 NLO, A14 NNPDF23 LO","AthGeneration_21.6.98","","","<a href=""https://gitlab.cern.ch/atlas-physics/pmg/mcjoboptions/-/blob/master/601xxx/601630/mc.PhPy8EG_tW_DS_dyn_hdamp517p5_incl_top.py"">link</a>"
